,committee_id,no_of_members,no_of_posts,no_of_events,followers,tags,weekly_post_rate,weekly_event_rate,predicted_score
400,401.0,10,21,14,34,science,5.25,3.5,22.581047348828378
401,402.0,14,27,5,50,sports,6.75,1.25,29.996553402162274
402,403.0,13,11,9,49,sports,2.75,2.25,24.812494104957302
403,404.0,15,25,6,16,science,6.25,1.5,17.486369075011407
404,405.0,11,27,12,31,"sports, science",6.75,3.0,23.343229080833723
405,406.0,13,22,20,44,"sports, literature",5.5,5.0,26.384914762440662
406,407.0,12,26,11,34,science,6.5,2.75,24.091636202867292
407,408.0,13,15,16,35,literature,3.75,4.0,21.118515688262132
408,409.0,10,20,5,29,"science, literature",5.0,1.25,20.528054756618342
409,410.0,11,16,20,33,"science, literature",4.0,5.0,20.720283530509015
410,411.0,11,13,6,28,literature,3.25,1.5,18.063055396683414
411,412.0,14,17,14,16,science,4.25,3.5,15.069426908549143
412,413.0,14,26,16,50,"science, literature",6.5,4.0,29.69443563135449
413,414.0,14,27,9,20,"sports, literature",6.75,2.25,19.491304473748773
414,415.0,11,24,6,45,"sports, literature",6.0,1.5,27.339325268336676
415,416.0,11,24,19,37,"sports, science, literature",6.0,4.75,24.537925554093075
416,417.0,15,11,8,43,"sports, science, literature",2.75,2.0,22.7114443192746
417,418.0,12,20,10,40,science,5.0,2.5,24.379979363703296
418,419.0,11,10,15,29,literature,2.5,3.75,17.506877048540517
419,420.0,11,23,9,35,"science, literature",5.75,2.25,23.535457854724392
420,421.0,11,30,5,25,"science, literature",7.5,1.25,22.14853260757437
421,422.0,15,16,10,36,"sports, literature",4.0,2.5,21.770808423350363
422,423.0,11,14,6,50,"sports, literature",3.5,1.5,26.0690223816611
423,424.0,10,30,10,19,"sports, science, literature",7.5,2.5,20.04748282189167
424,425.0,10,11,15,46,"science, literature",2.75,3.75,23.76196921211595
425,426.0,11,13,18,18,science,3.25,4.5,14.561305753878914
426,427.0,15,21,15,22,science,5.25,3.75,18.378947777462976
427,428.0,10,22,16,21,science,5.5,4.0,18.33089058399031
428,429.0,14,14,10,11,literature,3.5,2.5,12.412198774723546
429,430.0,15,21,7,19,literature,5.25,1.75,17.328422884621624
430,431.0,15,21,15,26,science,5.25,3.75,19.779647634584776
431,432.0,11,30,14,15,"sports, science, literature",7.5,3.5,18.64678296476987
432,433.0,14,10,15,39,"sports, science, literature",2.5,3.75,21.008626691345018
433,434.0,15,14,20,37,science,3.5,5.0,21.51674784601525
434,435.0,11,24,9,11,"sports, science, literature",6.0,2.25,15.433376482801373
435,436.0,10,14,10,34,"sports, science",3.5,2.5,20.466222953173897
436,437.0,14,18,17,26,"sports, literature",4.5,4.25,18.873294322161428
437,438.0,13,16,16,18,"sports, science",4.0,4.0,15.46765906630226
438,439.0,13,14,8,25,sports,3.5,2.0,17.314648274649848
439,440.0,14,22,19,12,"sports, science",5.5,4.75,15.179315905466257
440,441.0,15,13,10,31,literature,3.25,2.5,19.113580289524762
441,442.0,14,10,20,15,"sports, literature",2.5,5.0,12.604427548614215
442,443.0,14,18,7,48,literature,4.5,1.75,26.577143536331327
443,444.0,11,26,11,25,"sports, science",6.5,2.75,20.94006152434324
444,445.0,12,14,20,33,science,3.5,5.0,20.11604798889345
445,446.0,15,21,7,20,"science, literature",5.25,1.75,17.678597848902076
446,447.0,14,28,17,21,"sports, science, literature",7.0,4.25,20.143597208837008
447,448.0,10,18,9,49,science,4.5,2.25,26.92731850061178
448,449.0,14,14,5,36,sports,3.5,1.25,21.166572881734798
449,450.0,12,28,15,34,"science, literature",7.0,3.75,24.695871744482858
450,451.0,12,16,7,48,science,4.0,1.75,25.97290799471576
451,452.0,10,24,19,22,"science, literature",6.0,4.75,19.285301089886325
452,453.0,12,20,6,43,"science, literature",5.0,1.5,25.430504256544644
453,454.0,10,15,9,29,sports,3.75,2.25,19.01746590257943
454,455.0,11,22,11,47,"sports, science, literature",5.5,2.75,27.43543965528201
455,456.0,12,19,10,35,"sports, literature",4.75,2.5,22.32698677149326
456,457.0,15,18,13,27,"science, literature",4.5,3.25,19.223469286441876
457,458.0,10,16,15,18,sports,4.0,3.75,15.46765906630226
458,459.0,12,11,17,49,science,2.75,4.25,24.812494104957302
459,460.0,10,23,17,14,"sports, literature",5.75,4.25,16.18178360483494
460,461.0,15,26,19,32,science,6.5,4.75,23.391286274306392
461,462.0,11,13,13,17,science,3.25,3.25,14.211130789598464
462,463.0,11,14,6,36,"science, literature",3.5,1.5,21.166572881734798
463,464.0,12,10,8,45,"science, literature",2.5,2.0,23.10967647702772
464,465.0,12,27,11,10,science,6.75,2.75,15.989554830944272
465,466.0,14,21,17,25,"science, literature",5.25,4.25,19.429472670304328
466,467.0,15,11,5,19,"sports, science",2.75,1.25,14.307245176543798
467,468.0,12,24,13,36,"science, literature",6.0,3.25,24.187750589812627
468,469.0,14,25,18,35,science,6.25,4.5,24.139693396339958
469,470.0,10,13,8,40,science,3.25,2.0,22.265154968048815
470,471.0,10,26,15,16,sports,6.5,3.75,17.78848684581919
471,472.0,15,11,9,13,"sports, literature",2.75,2.25,12.206195390861097
472,473.0,10,23,16,40,science,5.75,4.0,25.286332676126644
473,474.0,14,12,17,14,"sports, science",3.0,4.25,12.85848812594933
474,475.0,15,24,7,47,"sports, science",6.0,1.75,28.039675196897576
475,476.0,10,24,20,23,"sports, science, literature",6.0,5.0,19.635476054166773
476,477.0,12,17,18,20,"sports, science",4.25,4.5,16.470126765670944
477,478.0,12,11,20,32,"science, literature",2.75,5.0,18.85951971218965
478,479.0,15,14,7,34,"sports, science, literature",3.5,1.75,20.466222953173897
479,480.0,13,24,17,15,"sports, literature",6.0,4.25,16.834076339923172
480,481.0,10,25,19,49,"sports, literature",6.25,4.75,29.04214289626626
481,482.0,12,29,16,33,sports,7.25,4.0,24.64781455101019
482,483.0,15,20,18,39,"sports, science",5.0,4.5,24.029804399422844
483,484.0,11,21,14,50,"sports, science, literature",5.25,3.5,28.183846777315576
484,485.0,12,21,9,46,"sports, science",5.25,2.25,26.783146920193776
485,486.0,11,25,6,29,science,6.25,1.5,22.038643610657257
486,487.0,11,18,7,21,"science, literature",4.5,1.75,17.12241950075918
487,488.0,10,17,11,46,literature,4.25,2.75,25.574675836962644
488,489.0,13,29,12,50,science,7.25,3.0,30.60078894377784
489,490.0,11,13,11,49,"sports, science, literature",3.25,2.75,25.41672964657287
490,491.0,10,25,11,18,"sports, science, literature",6.25,2.75,18.186719003572307
491,492.0,10,25,6,43,"sports, science, literature",6.25,1.5,26.94109311058356
492,493.0,10,29,17,32,science,7.25,4.25,24.29763958672974
493,494.0,14,16,15,31,"science, literature",4.0,3.75,20.01993360194811
494,495.0,11,27,7,43,"sports, literature",6.75,1.75,27.545328652199125
495,496.0,12,26,18,42,sports,6.5,4.5,26.893035917110893
496,497.0,13,12,14,47,science,3.0,3.5,24.414261947204185
497,498.0,15,24,14,38,"sports, science, literature",6.0,3.5,24.888100518373527
498,499.0,12,14,13,43,"science, literature",3.5,3.25,23.61779763169795
499,500.0,11,19,9,45,"sports, science",4.75,2.25,25.82873641429776
500,501.0,14,30,10,39,literature,7.5,2.5,27.050982107500673
501,502.0,12,27,15,36,"sports, science, literature",6.75,3.75,25.094103902235975
502,503.0,15,14,8,34,"sports, science",3.5,2.0,20.466222953173897
503,504.0,10,14,15,19,science,3.5,3.75,15.213598488967147
504,505.0,10,30,5,26,"sports, science, literature",7.5,1.25,22.498707571854823
505,506.0,15,23,5,47,science,5.75,1.25,27.737557426089793
506,507.0,15,24,15,20,"sports, science",6.0,3.75,18.584951161325424
507,508.0,13,19,19,44,science,4.75,4.75,25.478561450017313
508,509.0,12,21,7,47,"science, literature",5.25,1.75,27.133321884474228
509,510.0,15,23,13,11,science,5.75,3.25,15.13125871199359
510,511.0,13,24,5,38,"sports, literature",6.0,1.25,24.888100518373527
511,512.0,11,16,10,39,science,4.0,2.5,22.821333316191712
512,513.0,15,10,12,29,sports,2.5,3.0,17.506877048540517
513,514.0,13,11,14,37,sports,2.75,3.5,20.6103945335919
514,515.0,12,10,10,25,literature,2.5,2.5,16.106177191418716
515,516.0,10,12,9,28,"sports, science",3.0,2.25,17.76093762587563
516,517.0,13,29,16,14,science,7.25,4.0,17.994490229681638
517,518.0,15,22,18,41,"sports, science, literature",5.5,4.5,25.33438986959931
518,519.0,14,19,6,10,"sports, science",4.75,1.5,13.57261266448201
519,520.0,13,11,20,19,science,2.75,5.0,14.307245176543798
520,521.0,10,21,15,13,science,5.25,3.75,15.227373098938925
521,522.0,14,11,7,15,"sports, science, literature",2.75,1.75,12.906545319421998
522,523.0,14,28,10,46,science,7.0,2.5,28.897971315848256
523,524.0,15,19,5,37,science,4.75,1.25,23.02733670005416
524,525.0,12,30,19,47,"sports, science",7.5,4.75,29.852381821744274
525,526.0,15,15,7,21,"sports, science, literature",3.75,1.75,16.21606618833583
526,527.0,12,15,7,34,"sports, science",3.75,1.75,20.76834072398168
527,528.0,10,24,15,45,"sports, science",6.0,3.75,27.339325268336676
528,529.0,10,29,5,15,"science, literature",7.25,1.25,18.344665193962086
529,530.0,13,13,18,50,"sports, literature",3.25,4.5,25.766904610853317
530,531.0,11,18,8,27,sports,4.5,2.0,19.223469286441876
531,532.0,13,27,16,30,science,6.75,4.0,22.993054116553274
532,533.0,12,11,17,24,science,2.75,4.25,16.058119997946047
533,534.0,12,23,17,10,science,5.75,4.25,14.78108374771314
534,535.0,10,11,16,34,"sports, literature",2.75,4.0,19.55986964075055
535,536.0,10,10,15,11,"sports, literature",2.5,3.75,11.203727691492414
536,537.0,10,20,6,50,science,5.0,1.5,27.881729006507793
537,538.0,15,20,6,35,science,5.0,1.5,22.629104542301043
538,539.0,13,14,14,43,literature,3.5,3.5,23.61779763169795
539,540.0,12,18,20,12,"science, literature",4.5,5.0,13.970844822235126
540,541.0,11,15,5,16,science,3.75,1.25,14.46519136693358
541,542.0,11,14,19,29,sports,3.5,4.75,18.71534813177165
542,543.0,10,30,9,34,"science, literature",7.5,2.25,25.300107286098424
543,544.0,14,26,15,33,science,6.5,3.75,23.74146123858684
544,545.0,10,10,5,32,literature,2.5,1.25,18.557401941381865
545,546.0,14,29,15,47,"sports, science, literature",7.25,3.75,29.55026405093649
546,547.0,14,25,19,43,"sports, science",6.25,4.75,26.94109311058356
547,548.0,15,18,19,17,"sports, literature",4.5,4.75,15.721719643637377
548,549.0,12,29,17,25,"sports, science, literature",7.25,4.25,21.846414836766588
549,550.0,12,12,15,28,science,3.0,3.75,17.76093762587563
550,551.0,14,21,14,17,science,5.25,3.5,16.628072956060727
551,552.0,13,27,10,40,science,6.75,2.5,26.494803759357776
552,553.0,11,24,8,43,"sports, literature",6.0,2.0,26.638975339775776
553,554.0,11,13,12,32,"science, literature",3.25,3.0,19.463755253805214
554,555.0,11,10,12,22,literature,2.5,3.0,15.055652298577366
555,556.0,15,27,8,39,"science, literature",6.75,2.0,26.144628795077324
556,557.0,12,29,19,32,sports,7.25,4.75,24.29763958672974
557,558.0,10,16,12,38,science,4.0,3.0,22.471158351911264
558,559.0,10,22,15,21,sports,5.5,3.75,18.33089058399031
559,560.0,13,18,11,48,"science, literature",4.5,2.75,26.577143536331327
560,561.0,10,10,20,23,literature,2.5,5.0,15.405827262857814
561,562.0,15,28,9,25,"sports, science",7.0,2.25,21.544297065958805
562,563.0,10,24,5,43,"science, literature",6.0,1.25,26.638975339775776
563,564.0,15,18,10,33,"sports, science",4.5,2.5,21.324519072124577
564,565.0,14,22,19,34,"science, literature",5.5,4.75,22.88316511963616
565,566.0,15,22,11,19,"sports, science, literature",5.5,2.75,17.630540655429407
566,567.0,13,12,19,11,"sports, science, literature",3.0,4.75,11.80796323310798
567,568.0,14,17,14,15,science,4.25,3.5,14.719251944268693
568,569.0,15,16,11,41,"sports, science, literature",4.0,2.75,23.521683244752616
569,570.0,11,24,10,19,literature,6.0,2.5,18.234776197044972
570,571.0,15,13,19,12,science,3.25,4.75,12.460255968196213
571,572.0,12,12,5,38,"sports, literature",3.0,1.25,21.262687268680132
572,573.0,15,15,13,27,sports,3.75,3.25,18.317115974018527
573,574.0,14,12,12,24,science,3.0,3.0,16.36023776875383
574,575.0,13,20,14,13,"science, literature",5.0,3.5,14.925255328131142
575,576.0,13,16,17,21,literature,4.0,4.25,16.518183959143613
576,577.0,14,17,10,34,science,4.25,2.5,21.372576265597246
577,578.0,14,26,14,50,science,6.5,3.5,29.69443563135449
578,579.0,11,14,19,37,science,3.5,4.75,21.51674784601525
579,580.0,14,14,5,43,"sports, science",3.5,1.25,23.61779763169795
580,581.0,12,25,10,41,sports,6.25,2.5,26.24074318202266
581,582.0,11,30,5,41,"sports, literature",7.5,1.25,27.751332036061573
582,583.0,14,19,18,29,"science, literature",4.75,4.5,20.225936985810563
583,584.0,12,10,7,21,"sports, science, literature",2.5,1.75,14.705477334296916
584,585.0,14,19,16,11,science,4.75,4.0,13.92278762876246
585,586.0,15,28,13,47,"sports, science, literature",7.0,3.25,29.248146280128708
586,587.0,11,24,11,23,"sports, science",6.0,2.75,19.635476054166773
587,588.0,15,23,11,39,"sports, science, literature",5.75,2.75,24.936157711846192
588,589.0,12,15,14,40,science,3.75,3.5,22.86939050966438
589,590.0,12,26,11,32,science,6.5,2.75,23.391286274306392
590,591.0,15,25,16,41,literature,6.25,4.0,26.24074318202266
591,592.0,15,26,8,41,literature,6.5,2.0,26.54286095283044
592,593.0,11,26,6,12,"sports, science",6.5,1.5,16.38778698869739
593,594.0,13,28,10,40,"sports, science, literature",7.0,2.5,26.79692153016556
594,595.0,15,14,11,50,"science, literature",3.5,2.75,26.0690223816611
595,596.0,14,20,14,14,science,5.0,3.5,15.275430292411592
596,597.0,11,19,13,20,"science, literature",4.75,3.25,17.07436230728651
597,598.0,14,10,14,48,sports,2.5,3.5,24.160201369869068
598,599.0,15,22,17,40,"sports, literature",5.5,4.25,24.98421490531886
599,600.0,11,24,8,43,"science, literature",6.0,2.0,26.638975339775776
600,601.0,15,28,13,29,"science, literature",7.0,3.25,22.944996923080605
601,602.0,12,10,6,48,science,2.5,1.5,24.160201369869068
602,603.0,10,12,12,49,"sports, science, literature",3.0,3.0,25.114611875765085
603,604.0,10,21,18,34,"sports, literature",5.25,4.5,22.581047348828378
604,605.0,15,23,17,14,"science, literature",5.75,4.25,16.18178360483494
605,606.0,10,22,12,49,"sports, science, literature",5.5,3.0,28.13578958384291
606,607.0,11,18,8,21,"science, literature",4.5,2.0,17.12241950075918
607,608.0,14,20,5,48,science,5.0,1.25,27.181379077946893
608,609.0,15,29,15,36,"science, literature",7.25,3.75,25.69833944385154
609,610.0,15,30,20,43,science,7.5,5.0,28.451681964622473
610,611.0,11,15,11,13,science,3.75,2.75,13.414666474092229
611,612.0,14,18,20,18,"sports, science",4.5,5.0,16.071894607917827
612,613.0,15,23,8,27,"sports, science",5.75,2.0,20.73405814048079
613,614.0,13,15,15,26,"sports, literature",3.75,3.75,17.96694100973808
614,615.0,12,25,18,38,"sports, science, literature",6.25,4.5,25.19021828918131
615,616.0,14,18,14,26,literature,4.5,3.5,18.873294322161428
616,617.0,10,10,17,39,literature,2.5,4.25,21.008626691345018
617,618.0,10,24,8,43,"sports, literature",6.0,2.0,26.638975339775776
618,619.0,14,16,19,50,"sports, science, literature",4.0,4.75,26.673257923276665
619,620.0,14,25,16,27,science,6.25,4.0,21.338293682096356
620,621.0,13,21,13,11,science,5.25,3.25,14.527023170378024
621,622.0,12,14,6,46,science,3.5,1.5,24.6683225245393
622,623.0,14,15,14,48,literature,3.75,3.5,25.670790223907982
623,624.0,11,26,10,31,"sports, science, literature",6.5,2.5,23.04111131002594
624,625.0,15,20,6,49,literature,5.0,1.5,27.531554042227345
625,626.0,11,17,5,13,"sports, literature",4.25,1.25,14.018902015707793
626,627.0,12,30,15,25,sports,7.5,3.75,22.14853260757437
627,628.0,13,11,18,44,"sports, science",2.75,4.5,23.06161928355505
628,629.0,15,12,9,27,sports,3.0,2.25,17.41076266159518
629,630.0,15,14,14,44,"sports, science, literature",3.5,3.5,23.9679725959784
630,631.0,11,28,17,38,"sports, science",7.0,4.25,26.09657160160466
631,632.0,13,28,7,33,"sports, science, literature",7.0,1.75,24.345696780202406
632,633.0,15,16,5,29,literature,4.0,1.25,19.319583673387214
633,634.0,11,27,7,44,science,6.75,1.75,27.895503616479576
634,635.0,15,23,8,10,"sports, science",5.75,2.0,14.78108374771314
635,636.0,10,30,18,42,science,7.5,4.5,28.101507000342025
636,637.0,13,14,9,47,literature,3.5,2.25,25.01849748881975
637,638.0,10,13,9,34,science,3.25,2.25,20.164105182366114
638,639.0,13,15,11,41,"sports, science",3.75,2.75,23.219565473944833
639,640.0,10,25,13,17,"sports, literature",6.25,3.25,17.83654403929186
640,641.0,10,28,17,14,"science, literature",7.0,4.25,17.692372458873855
641,642.0,12,18,19,35,"sports, science",4.5,4.75,22.024869000685477
642,643.0,12,14,12,30,literature,3.5,3.0,19.065523096052097
643,644.0,10,14,13,33,literature,3.5,3.25,20.11604798889345
644,645.0,11,12,13,47,literature,3.0,3.25,24.414261947204185
645,646.0,15,29,9,16,"science, literature",7.25,2.25,18.69484015824254
646,647.0,12,16,17,31,"science, literature",4.0,4.25,20.01993360194811
647,648.0,15,21,11,43,"sports, science",5.25,2.75,25.732622027352427
648,649.0,12,17,9,33,"sports, literature",4.25,2.25,21.022401301316794
649,650.0,10,11,16,15,sports,2.75,4.0,12.906545319421998
650,651.0,14,17,15,14,"sports, science, literature",4.25,3.75,14.369076979988243
651,652.0,10,26,6,11,"sports, science, literature",6.5,1.5,16.037612024416937
652,653.0,14,19,20,21,"sports, science",4.75,5.0,17.42453727156696
653,654.0,15,19,8,49,science,4.75,2.0,27.229436271419562
654,655.0,12,21,8,24,"science, literature",5.25,2.0,19.079297706023876
655,656.0,13,14,10,26,science,3.5,2.5,17.664823238930296
656,657.0,13,20,17,21,science,5.0,4.25,17.726655042374745
657,658.0,11,29,6,14,science,7.25,1.5,17.994490229681638
658,659.0,15,30,16,29,"science, literature",7.5,4.0,23.54923246469617
659,660.0,14,23,18,42,"science, literature",5.75,4.5,25.986682604687545
660,661.0,12,23,9,28,"science, literature",5.75,2.25,21.084233104761243
661,662.0,13,16,16,50,"sports, science",4.0,4.0,26.673257923276665
662,663.0,10,18,7,25,literature,4.5,1.75,18.52311935788098
663,664.0,15,19,19,16,sports,4.75,4.75,15.67366245016471
664,665.0,14,15,13,46,"sports, science",3.75,3.25,24.970440295347082
665,666.0,10,19,9,44,sports,4.75,2.25,25.478561450017313
666,667.0,13,16,18,35,"sports, science, literature",4.0,4.5,21.42063345906991
667,668.0,14,15,11,24,"sports, science, literature",3.75,2.75,17.26659108117718
668,669.0,13,12,11,37,science,3.0,2.75,20.912512304399684
669,670.0,13,21,11,20,science,5.25,2.75,17.678597848902076
670,671.0,10,22,7,43,sports,5.5,1.75,26.03473979816021
671,672.0,10,25,20,28,literature,6.25,5.0,21.68846864637681
672,673.0,11,16,14,47,science,4.0,3.5,25.622733030435313
673,674.0,10,22,7,13,"science, literature",5.5,1.75,15.529490869746708
674,675.0,13,19,7,45,science,4.75,1.75,25.82873641429776
675,676.0,12,10,20,44,science,2.5,5.0,22.759501512747267
676,677.0,12,15,15,35,science,3.75,3.75,21.118515688262132
677,678.0,11,15,13,42,"sports, science",3.75,3.25,23.56974043822528
678,679.0,10,26,5,40,literature,6.5,1.25,26.192685988549993
679,680.0,10,25,6,47,"sports, literature",6.25,1.5,28.34179296770536
680,681.0,15,28,12,12,"sports, science",7.0,3.0,16.992022530312955
681,682.0,11,28,11,25,"science, literature",7.0,2.75,21.544297065958805
682,683.0,15,28,10,24,"sports, science",7.0,2.5,21.194122101678357
683,684.0,11,17,6,48,sports,4.25,1.5,26.275025765523544
684,685.0,14,14,7,49,sports,3.5,1.75,25.71884741738065
685,686.0,12,13,9,25,"sports, science",3.25,2.25,17.012530503842065
686,687.0,15,14,11,15,science,3.5,2.75,13.812898631845346
687,688.0,10,25,11,28,"science, literature",6.25,2.75,21.68846864637681
688,689.0,13,11,16,31,"sports, literature",2.75,4.0,18.509344747909196
689,690.0,11,18,18,13,"science, literature",4.5,4.5,14.321019786515576
690,691.0,14,16,20,33,literature,4.0,5.0,20.720283530509015
691,692.0,15,21,5,29,literature,5.25,1.25,20.830172527426125
692,693.0,15,23,19,48,sports,5.75,4.75,28.087732390370242
693,694.0,11,24,15,25,"sports, science",6.0,3.75,20.335825982727673
